danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,spotify_link,duration_ms,time_signature,genre,song_name
0.759,0.562,9,-6.228,0,0.149,0.293,0.0,0.0979,0.706,145.139,0mOp9tWdCRHfYwwVaO8ezw,https://open.spotify.com/track/0mOp9tWdCRHfYwwVaO8ezw,189443,4,Dark Trap,Derek Fisher (feat. Lil Baby)
0.5429999999999999,0.6629999999999999,3,-4.888,0,0.0581,0.524,0.000181,0.142,0.199,167.65599999999995,70H6NS297gvxm2TQAeMmQj,https://open.spotify.com/track/70H6NS297gvxm2TQAeMmQj,173620,4,Dark Trap,Lift Off
0.411,0.5870000000000001,8,-7.433,1,0.37,0.239,6.7e-06,0.0821,0.0763,178.032,5LEGgK84dYjrrX4ChqmQ0h,https://open.spotify.com/track/5LEGgK84dYjrrX4ChqmQ0h,162693,4,Dark Trap,Who Hurt You
0.311,0.637,6,-6.204,1,0.0754,0.0821,5.2e-06,0.11,0.197,161.856,1HnofMRgApSAr05aq75tRm,https://open.spotify.com/track/1HnofMRgApSAr05aq75tRm,127072,4,Dark Trap,Red Beam
0.735,0.613,1,-7.7360000000000015,0,0.133,0.379,0.0,0.103,0.6659999999999999,162.92,1EhKjDuSzkr0CcypiYG6oH,https://open.spotify.com/track/1EhKjDuSzkr0CcypiYG6oH,131040,4,Dark Trap,Zits
0.867,0.517,2,-6.914,1,0.307,0.0116,0.0,0.31,0.271,143.043,0NXeZp31dd0cJ9t8FdKsTg,https://open.spotify.com/track/0NXeZp31dd0cJ9t8FdKsTg,181040,4,Dark Trap,Rockstar Chainz
0.873,0.443,1,-8.707,1,0.0964,0.0197,0.0,0.11,0.259,118.018,07o0lU9VQXJ88OxLTid8kz,https://open.spotify.com/track/07o0lU9VQXJ88OxLTid8kz,196731,4,Dark Trap,Designer Talk
0.7559999999999999,0.382,11,-12.445,1,0.28300000000000003,0.2,3.8e-06,0.122,0.419,142.05700000000004,76b6nZKY6wKpyfmmLRlMUX,https://open.spotify.com/track/76b6nZKY6wKpyfmmLRlMUX,169081,4,Dark Trap,"%%%% (feat. Lucki, Deezy)"
0.524,0.84,4,-4.556,0,0.0317,0.00361,0.0,0.154,0.0397,155.034,7BJ33p5i27eytzaxmDZOc7,https://open.spotify.com/track/7BJ33p5i27eytzaxmDZOc7,161004,4,Dark Trap,Red Bottoms
0.828,0.767,8,-8.607000000000001,1,0.0349,0.134,0.0242,0.119,0.504,132.0,4rZjP7Y7cOSRLuo6plS1bP,https://open.spotify.com/track/4rZjP7Y7cOSRLuo6plS1bP,130873,4,Dark Trap,I Dont Care
0.848,0.461,8,-9.335,1,0.249,0.008759999999999999,6.92e-05,0.0937,0.29,140.054,6d41BYMdROenKskBiBZbsZ,https://open.spotify.com/track/6d41BYMdROenKskBiBZbsZ,124897,4,Dark Trap,Franch
0.55,0.469,1,-10.375,1,0.0423,0.116,0.000113,0.5539999999999999,0.0374,140.06799999999998,5fBIsVBzbLYuwfZCgQGgeX,https://open.spotify.com/track/5fBIsVBzbLYuwfZCgQGgeX,144482,4,Dark Trap,Glitch
0.9,0.5,2,-8.471,1,0.219,0.0158,0.00111,0.112,0.0666,140.012,0eYGpzJqJcq11TThkcKL8w,https://open.spotify.com/track/0eYGpzJqJcq11TThkcKL8w,141790,4,Dark Trap,Hounds
0.6659999999999999,0.625,9,-5.965,1,0.0523,0.0472,0.0,0.058,0.11,145.035,6SXcRZ7Gh2IKgPJDaaWylI,https://open.spotify.com/track/6SXcRZ7Gh2IKgPJDaaWylI,141932,4,Dark Trap,Antisocial
0.787,0.575,2,-9.183,1,0.0752,0.064,7.09e-06,0.138,0.0399,210.106,6iboZLkJ5dIoX5tj4M7O3Z,https://open.spotify.com/track/6iboZLkJ5dIoX5tj4M7O3Z,164533,4,Dark Trap,Death Metal
0.7290000000000001,0.815,1,-5.2120000000000015,1,0.129,0.0629,0.00683,0.153,0.28600000000000003,155.065,2MyDUD7iTxRhquSgp8LSfx,https://open.spotify.com/track/2MyDUD7iTxRhquSgp8LSfx,109920,4,Dark Trap,Las Ovejas Mueren
0.752,0.539,9,-6.182,1,0.297,0.139,0.0,0.324,0.366,140.91899999999995,0N30I1ppIzWlNpcBlNd2Gv,https://open.spotify.com/track/0N30I1ppIzWlNpcBlNd2Gv,177470,4,Dark Trap,2 Weeks Later
0.685,0.82,6,-5.625,0,0.0968,0.0848,0.000313,0.6509999999999999,0.29,169.97,5XSgFF5YZc4WfTS9zGdAZK,https://open.spotify.com/track/5XSgFF5YZc4WfTS9zGdAZK,201200,4,Dark Trap,dread
0.393,0.86,1,-2.607,1,0.105,0.0192,0.0,0.331,0.603,160.09,2mExAsrNxfZL92C4yft1LY,https://open.spotify.com/track/2mExAsrNxfZL92C4yft1LY,97515,4,Dark Trap,Dirty Teenz
0.727,0.35100000000000003,1,-13.803,1,0.0871,0.328,0.89,0.101,0.165,141.934,4A7geYPVrWlFeZ3L1lnNU0,https://open.spotify.com/track/4A7geYPVrWlFeZ3L1lnNU0,162978,4,Dark Trap,I'll Be Back
0.629,0.51,1,-9.809,1,0.348,0.238,0.0,0.132,0.345,156.442,6eENZrNRB6N7y7zPzCng86,https://open.spotify.com/track/6eENZrNRB6N7y7zPzCng86,192913,4,Dark Trap,LOCKED UP
0.523,0.5579999999999999,1,-13.183,1,0.409,0.5670000000000001,0.00687,0.103,0.0757,159.736,5scUloXNuUfwISoLpKgZty,https://open.spotify.com/track/5scUloXNuUfwISoLpKgZty,237016,4,Dark Trap,"IWonderWhoTookMyPlaceThisTime (Feat. Corpse Husband, ZOTiYAC, TMTTMF, Izzo Kenpachi)"
0.6709999999999999,0.6759999999999999,3,-6.1720000000000015,0,0.0448,0.0589,0.0,0.0674,0.343,140.07,7ucHluyZPqhi2nzdWCCVNm,https://open.spotify.com/track/7ucHluyZPqhi2nzdWCCVNm,110040,4,Dark Trap,OVER
0.6920000000000001,0.401,7,-9.382,1,0.0936,0.73,0.000932,0.0722,0.33,120.336,2WloLsoUqp1A0xxNAwoiwh,https://open.spotify.com/track/2WloLsoUqp1A0xxNAwoiwh,303413,4,Dark Trap,Red Bottom Sky
0.517,0.685,4,-7.728,1,0.055,0.388,0.0133,0.0713,0.231,190.036,6wb1K3y7rRyQdoJlkrMgik,https://open.spotify.com/track/6wb1K3y7rRyQdoJlkrMgik,330947,4,Dark Trap,On My Way Out
0.545,0.631,0,-9.781,0,0.393,0.0658,0.611,0.215,0.217,146.966,5VFbdZNEGg23mxBCflVErr,https://open.spotify.com/track/5VFbdZNEGg23mxBCflVErr,137270,4,Dark Trap,Polo Socks
0.698,0.792,0,-6.3020000000000005,0,0.289,0.00132,1.06e-06,0.124,0.637,138.974,2AHEYviKAX6FwnyisbUPPB,https://open.spotify.com/track/2AHEYviKAX6FwnyisbUPPB,154410,4,Dark Trap,If 6 Was 9
0.737,0.354,2,-13.817,1,0.0343,0.238,0.000102,0.111,0.0962,111.97,51YxCv8YcGG0Eaf02zos5l,https://open.spotify.com/track/51YxCv8YcGG0Eaf02zos5l,158000,4,Dark Trap,Sometimes I Tell Myself I'm Fine
0.639,0.467,1,-9.826,1,0.25,0.556,1.33e-05,0.102,0.191,149.936,2OtwAdheExIIHAIMFJKFE6,https://open.spotify.com/track/2OtwAdheExIIHAIMFJKFE6,106797,4,Dark Trap,Frown
0.657,0.4270000000000001,6,-12.599,0,0.125,0.772,0.0,0.0715,0.672,124.996,26Ve5CszPwXSoXeL8MVnFh,https://open.spotify.com/track/26Ve5CszPwXSoXeL8MVnFh,197558,4,Dark Trap,stagelights
0.652,0.563,11,-10.942,0,0.121,0.0482,0.00573,0.0801,0.106,159.921,1kpfF1JSUjZYvdr2mqeWX1,https://open.spotify.com/track/1kpfF1JSUjZYvdr2mqeWX1,162156,4,Dark Trap,past life
0.648,0.586,4,-9.164,0,0.335,0.318,0.0,0.174,0.18,164.06599999999997,6pa93LKPuWXAttIxRye3XA,https://open.spotify.com/track/6pa93LKPuWXAttIxRye3XA,165322,4,Dark Trap,Forever In My Mind
0.531,0.522,6,-10.148,0,0.0322,0.139,0.00383,0.185,0.246,145.005,5q7R8XH71VCUg850M2ZOoo,https://open.spotify.com/track/5q7R8XH71VCUg850M2ZOoo,189952,4,Dark Trap,Why'd You Have to Go
0.8340000000000001,0.26,10,-17.622,0,0.0525,0.797,0.0376,0.114,0.175,199.938,6Wc80QxWiKOi91SF6ogEtV,https://open.spotify.com/track/6Wc80QxWiKOi91SF6ogEtV,187051,4,Dark Trap,Safety Nets
0.665,0.465,7,-9.284,0,0.0459,0.00872,0.0,0.0952,0.141,133.055,6mUi95YMgPya7iPxigvrIn,https://open.spotify.com/track/6mUi95YMgPya7iPxigvrIn,187805,4,Dark Trap,satellites
0.6729999999999999,0.258,11,-12.255999999999998,1,0.181,0.7979999999999999,0.634,0.0919,0.112,190.002,2pFfYynGprF9m0ZmHaDHY4,https://open.spotify.com/track/2pFfYynGprF9m0ZmHaDHY4,131291,4,Dark Trap,2002 / Asia Interlude
0.531,0.522,8,-11.215,1,0.0326,0.00527,0.0,0.149,0.154,142.155,48AnfHcY01HOX0lHngb8ir,https://open.spotify.com/track/48AnfHcY01HOX0lHngb8ir,283404,4,Dark Trap,Bodybag (Feat. cold hart)
0.633,0.679,10,-4.945,0,0.0464,0.114,0.0,0.181,0.239,129.942,5jDNXAeFqEO7JATDsuD2ZS,https://open.spotify.com/track/5jDNXAeFqEO7JATDsuD2ZS,192135,4,Dark Trap,Love is Just a Lie
0.889,0.46,8,-10.627,1,0.067,0.6859999999999999,0.000705,0.0917,0.784,177.97,7CA1dQ5cDZe0LpNgaGy5aH,https://open.spotify.com/track/7CA1dQ5cDZe0LpNgaGy5aH,134831,4,Dark Trap,Angels
0.655,0.555,5,-10.95,1,0.14800000000000002,0.0499,0.0988,0.498,0.068,119.894,7ma3vkdzL7po7X7F9oJWw9,https://open.spotify.com/track/7ma3vkdzL7po7X7F9oJWw9,152000,4,Dark Trap,LIBERATE MY SOUL AS I REGAIN MY SANITY.
0.723,0.201,0,-14.8,0,0.29600000000000004,0.0648,0.000424,0.124,0.268,159.971,1nNcLsIolJGHGc594pCDkO,https://open.spotify.com/track/1nNcLsIolJGHGc594pCDkO,179352,4,Dark Trap,Love Dies Fast
0.476,0.865,5,-6.197,0,0.208,0.16699999999999998,0.0,0.109,0.334,155.148,7dJs0CR3HKq3vTqAbngXTt,https://open.spotify.com/track/7dJs0CR3HKq3vTqAbngXTt,161236,4,Dark Trap,wash away
0.545,0.47,1,-10.116,1,0.109,0.025,0.00119,0.106,0.35100000000000003,205.386,2pLWTCH8cKNi9bLpzbCMxe,https://open.spotify.com/track/2pLWTCH8cKNi9bLpzbCMxe,162764,5,Dark Trap,Bunch of Bones
0.713,0.52,6,-8.374,1,0.18,0.136,2.52e-06,0.108,0.234,166.009,3tLDvT26y2qomgwhw9F0Ek,https://open.spotify.com/track/3tLDvT26y2qomgwhw9F0Ek,125798,4,Dark Trap,Fading
0.511,0.649,1,-7.232,1,0.152,0.0141,0.0,0.12,0.0586,158.039,6qMleewAXzrTV7rlncXabP,https://open.spotify.com/track/6qMleewAXzrTV7rlncXabP,146601,4,Dark Trap,life is just a cycle
0.8490000000000001,0.397,1,-11.335,0,0.0734,0.475,0.0,0.111,0.14400000000000002,128.988,2NYiHWdioLx4lg7iaXqpPL,https://open.spotify.com/track/2NYiHWdioLx4lg7iaXqpPL,192561,4,Dark Trap,ghostboy.
0.4970000000000001,0.602,3,-7.569,1,0.0562,0.485,0.00027400000000000005,0.119,0.197,149.013,4FU186jmVxCSszXsCR9RNG,https://open.spotify.com/track/4FU186jmVxCSszXsCR9RNG,162083,4,Dark Trap,Scared for You
0.79,0.29100000000000004,5,-12.113,1,0.115,0.136,0.006379999999999999,0.109,0.3,157.997,05SnTFcfGkYCh91CXtFuXH,https://open.spotify.com/track/05SnTFcfGkYCh91CXtFuXH,243042,4,Dark Trap,Bupropion
0.711,0.545,11,-6.81,1,0.0322,0.404,0.0,0.122,0.345,216.04,5FkOlv0W1nBqs3mgbksZa4,https://open.spotify.com/track/5FkOlv0W1nBqs3mgbksZa4,217182,4,Dark Trap,whatever it takes
0.8240000000000001,0.394,6,-15.092,0,0.51,0.0666,0.0,0.173,0.21,200.078,6s6uxv7CciojH76NZ0604z,https://open.spotify.com/track/6s6uxv7CciojH76NZ0604z,156013,4,Dark Trap,Foul
0.687,0.594,6,-7.6389999999999985,0,0.336,0.0115,0.0,0.236,0.435,168.083,3HO2gPVDxka4XE3EuXpDLN,https://open.spotify.com/track/3HO2gPVDxka4XE3EuXpDLN,137716,4,Dark Trap,Ain't Hard to Find Me
0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,164.016,2eAZfqOm4EnOF9VvN50Tyc,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,221747,4,Dark Trap,The Way Life Goes (feat. Oh Wonder)
0.7759999999999999,0.466,0,-8.206,1,0.278,0.0377,0.0,0.116,0.726,160.054,2UTYspE7l3wrQXdTNG1siQ,https://open.spotify.com/track/2UTYspE7l3wrQXdTNG1siQ,122954,4,Dark Trap,F.T.W.
0.675,0.59,10,-8.561,0,0.0792,0.152,0.0,0.146,0.29,150.95,7Ga8pDA2v2b9MyiTfH1BNF,https://open.spotify.com/track/7Ga8pDA2v2b9MyiTfH1BNF,130294,4,Dark Trap,Off the Wall
0.727,0.404,0,-12.272,1,0.17800000000000002,0.0467,0.0,0.0691,0.304,159.987,0Aj6z0v554lTWSygFy6hFk,https://open.spotify.com/track/0Aj6z0v554lTWSygFy6hFk,131954,4,Dark Trap,Almost There
0.777,0.732,10,-5.731,0,0.0739,0.0386,0.0,0.149,0.101,180.04,1xNqBwrTPeQfPIQf8Z5xVY,https://open.spotify.com/track/1xNqBwrTPeQfPIQf8Z5xVY,111961,4,Dark Trap,COLD
0.866,0.505,9,-9.22,0,0.0573,0.0488,0.0247,0.0903,0.248,122.989,3N78ZnOP9XQISijYOseytM,https://open.spotify.com/track/3N78ZnOP9XQISijYOseytM,113137,4,Dark Trap,FLEX ON FLEX OFF
0.636,0.574,6,-5.825,0,0.0415,0.00244,0.0014199999999999998,0.108,0.0999,124.992,2KyhkMvRHePqnlJZjD06sm,https://open.spotify.com/track/2KyhkMvRHePqnlJZjD06sm,101713,3,Dark Trap,BASTARD
0.809,0.725,7,-6.877000000000002,1,0.0308,0.141,0.0,0.257,0.585,141.928,2ZZzBOjX0tYDZbOTF2vhIq,https://open.spotify.com/track/2ZZzBOjX0tYDZbOTF2vhIq,121657,3,Dark Trap,SAD PARTY
0.8590000000000001,0.581,1,-4.922,1,0.15,0.0144,0.0,0.0812,0.268,112.058,4MUAlrGo3w6hWET2fRCYf7,https://open.spotify.com/track/4MUAlrGo3w6hWET2fRCYf7,206786,4,Dark Trap,Wonky
0.685,0.516,8,-10.261,1,0.0707,0.07,0.0,0.0834,0.189,153.923,4aIDnZGWVjzExDlQSSxRWS,https://open.spotify.com/track/4aIDnZGWVjzExDlQSSxRWS,155844,4,Dark Trap,If You Want to Take My Life
0.622,0.563,1,-8.704,1,0.037000000000000005,0.213,0.0,0.0861,0.409,160.037,1cO7xXIaIETpqcpFuSqg1j,https://open.spotify.com/track/1cO7xXIaIETpqcpFuSqg1j,120000,4,Dark Trap,Listen If You Hate Someone
0.5920000000000001,0.753,8,-6.731,1,0.0318,0.132,0.0,0.114,0.5589999999999999,149.99,07yQDHDjGeG9LNs0hXPi9Z,https://open.spotify.com/track/07yQDHDjGeG9LNs0hXPi9Z,136000,4,Dark Trap,Room 604
0.621,0.5479999999999999,5,-9.105,1,0.0442,0.0029100000000000003,0.00952,0.103,0.23,180.164,6JptxTjuvcaXQUEIXTWNIy,https://open.spotify.com/track/6JptxTjuvcaXQUEIXTWNIy,192000,4,Dark Trap,Tell Me About It
0.38,0.35100000000000003,2,-11.457,1,0.0417,0.0983,6.07e-06,0.104,0.0765,159.68200000000004,1xlaWUPFucajS03TqeMXPA,https://open.spotify.com/track/1xlaWUPFucajS03TqeMXPA,207853,3,Dark Trap,Catastrophe
0.713,0.594,1,-10.727,1,0.0525,0.14300000000000002,2.48e-05,0.395,0.358,119.968,05JvOUrr3d9vjnZIRbtJHi,https://open.spotify.com/track/05JvOUrr3d9vjnZIRbtJHi,176000,4,Dark Trap,December
0.628,0.772,9,-6.8420000000000005,0,0.036000000000000004,0.34,0.0,0.115,0.0748,119.973,0s8LGHOJbkxwMmgRmD5DK3,https://open.spotify.com/track/0s8LGHOJbkxwMmgRmD5DK3,209927,4,Dark Trap,Mysteryman 2
0.615,0.836,1,-6.5120000000000005,1,0.0336,0.00603,0.0112,0.198,0.438,146.012,0G7wgA7yfXZnOtRTuGFX9v,https://open.spotify.com/track/0G7wgA7yfXZnOtRTuGFX9v,154215,4,Dark Trap,We Don't Speak Anymore
0.6940000000000001,0.711,10,-9.044,0,0.106,0.187,3.96e-05,0.127,0.267,170.055,6Tx6aETZmV2cul3FsYgiHv,https://open.spotify.com/track/6Tx6aETZmV2cul3FsYgiHv,162353,4,Dark Trap,Defeated
0.703,0.39,2,-16.090999999999998,1,0.454,0.416,0.0,0.17800000000000002,0.624,159.768,19NEYj0nF2FHMr9X2HYxQd,https://open.spotify.com/track/19NEYj0nF2FHMr9X2HYxQd,124891,4,Dark Trap,Midnight Thoughts
0.7859999999999999,0.34,8,-13.642,1,0.452,0.843,0.0,0.106,0.294,147.996,2sYIV6KBonwGhNlHSnMClb,https://open.spotify.com/track/2sYIV6KBonwGhNlHSnMClb,133407,3,Dark Trap,Blow My Phone Up
0.621,0.972,2,-3.431,1,0.297,0.043,3.33e-05,0.331,0.433,200.066,5dIfqbpVpaZCWRYd4LuMuw,https://open.spotify.com/track/5dIfqbpVpaZCWRYd4LuMuw,201606,4,Dark Trap,Neverless
0.527,0.605,2,-13.652,1,0.39,0.194,0.0,0.262,0.552,172.206,6BcfjFHYqfIfxGVKBHTCDa,https://open.spotify.com/track/6BcfjFHYqfIfxGVKBHTCDa,78367,4,Dark Trap,01000111 00110010 01000111 00101110
0.45,0.17,11,-21.006,0,0.0475,0.966,0.138,0.044,0.213,75.418,22KCwCBKLtC2DLYrrWcWWL,https://open.spotify.com/track/22KCwCBKLtC2DLYrrWcWWL,66717,3,Dark Trap,It Kept People Away
0.8909999999999999,0.597,8,-4.927,1,0.223,0.013,0.256,0.0949,0.126,119.995,00uY48px8hzqVkeJPdY5ax,https://open.spotify.com/track/00uY48px8hzqVkeJPdY5ax,145899,4,Dark Trap,iPHoNe X (DiD THiS ShiT WHiLe I WaS SicK)
0.906,0.33,11,-10.919,1,0.107,0.0139,0.000328,0.105,0.263,143.028,1iyfBNCqZPY6rrlwZlB5TS,https://open.spotify.com/track/1iyfBNCqZPY6rrlwZlB5TS,174602,4,Dark Trap,Like a Lullaby
0.31,0.8290000000000001,10,-6.085,0,0.171,0.126,0.000149,0.174,0.084,179.435,2yHowQ2y8xnSZk3R8vrLaW,https://open.spotify.com/track/2yHowQ2y8xnSZk3R8vrLaW,198667,4,Dark Trap,Its Not Love
0.629,0.778,6,-8.979,0,0.345,0.21600000000000005,0.0577,0.105,0.334,183.888,4klKsgyVXOKwzBpxojNVyW,https://open.spotify.com/track/4klKsgyVXOKwzBpxojNVyW,185808,4,Dark Trap,WhyDoesNothingseemToLast?
0.308,0.238,11,-15.63,0,0.0816,0.899,0.000312,0.11,0.152,127.174,5mOMcaRWBDMyvP5FWnaJo1,https://open.spotify.com/track/5mOMcaRWBDMyvP5FWnaJo1,181951,5,Dark Trap,The Feeling Of Loneliness Never Goes Away (Prod. Wakizashi)
0.628,0.535,1,-9.793,1,0.127,0.023,0.0927,0.0817,0.68,159.939,2cmUK02qEkMRb76ptau61b,https://open.spotify.com/track/2cmUK02qEkMRb76ptau61b,156048,4,Dark Trap,Grippin
0.584,0.485,0,-10.937,1,0.0418,0.8340000000000001,1.4300000000000004e-05,0.109,0.0339,120.046,6KvrhWpmvGEhq3BmqDZ4no,https://open.spotify.com/track/6KvrhWpmvGEhq3BmqDZ4no,144065,4,Dark Trap,00101111 01001101 01001001 01000001
0.57,0.8270000000000001,5,-5.9289999999999985,0,0.6659999999999999,0.199,4.15e-05,0.215,0.192,142.27100000000004,5btgXxWGEJThygasIrFwNg,https://open.spotify.com/track/5btgXxWGEJThygasIrFwNg,134468,4,Dark Trap,Legends Never Die
0.49,0.501,2,-11.166,0,0.0384,0.802,0.0101,0.199,0.113,150.0,6fxzo73tsRdeUeKADrAZmf,https://open.spotify.com/track/6fxzo73tsRdeUeKADrAZmf,236852,4,Dark Trap,Ink Spills Words
0.778,0.114,4,-9.346,0,0.124,0.8220000000000001,0.0557,0.366,0.42,130.04,4Siofc56HND5v7lChtF6wk,https://open.spotify.com/track/4Siofc56HND5v7lChtF6wk,58131,3,Dark Trap,SAVE HER!
0.928,0.343,11,-10.808,0,0.172,0.165,0.0101,0.114,0.208,113.984,7pLz70NOohuB5AopTn5xaD,https://open.spotify.com/track/7pLz70NOohuB5AopTn5xaD,133866,4,Dark Trap,Ten (天)
0.84,0.589,5,-14.435,1,0.09,0.0185,0.0373,0.118,0.0309,216.14,5FC02TqooA6IpVfGApgfl2,https://open.spotify.com/track/5FC02TqooA6IpVfGApgfl2,135947,4,Dark Trap,i'd rather make music than fuck bitches
0.6709999999999999,0.5479999999999999,9,-12.6,0,0.0734,0.39,3.86e-05,0.0985,0.687,159.97799999999995,5xhCsIOF55xtex3WJkSaOO,https://open.spotify.com/track/5xhCsIOF55xtex3WJkSaOO,156003,4,Dark Trap,Selfish Love
0.6920000000000001,0.716,8,-7.086,1,0.0549,0.0065,0.0,0.0446,0.484,154.388,7MCs283jdifycrZoMPPynX,https://open.spotify.com/track/7MCs283jdifycrZoMPPynX,201721,4,Dark Trap,Glock In My Benz
0.6970000000000001,0.354,5,-15.064,1,0.206,0.892,2.48e-06,0.0539,0.575,156.014,3p8iG863bPsafyReUXaqXO,https://open.spotify.com/track/3p8iG863bPsafyReUXaqXO,163109,4,Dark Trap,Breakfast With the Moon
0.706,0.4370000000000001,5,-9.888,1,0.0849,0.823,0.0,0.101,0.7609999999999999,130.013,0QNL0LFEePJ4xRRWUnMCI5,https://open.spotify.com/track/0QNL0LFEePJ4xRRWUnMCI5,179077,4,Dark Trap,Blue Waves
0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,765PjNKQQuXJO4CWAKWewQ,https://open.spotify.com/track/765PjNKQQuXJO4CWAKWewQ,173333,4,Dark Trap,Death Bed
0.652,0.483,6,-8.92,1,0.246,0.931,0.0,0.0959,0.469,156.534,3UYn4qdsgnQlbOgYiVIyYJ,https://open.spotify.com/track/3UYn4qdsgnQlbOgYiVIyYJ,224000,4,Dark Trap,Scars on My Heart
0.5429999999999999,0.268,11,-17.464000000000002,0,0.0862,0.5770000000000001,0.0007019999999999999,0.28600000000000003,0.118,174.018,5e8DUgWO5Zt96FN66VTyoo,https://open.spotify.com/track/5e8DUgWO5Zt96FN66VTyoo,282307,4,Dark Trap,Sorry I Never Apologized
0.88,0.773,11,-7.93,1,0.0884,0.0264,2.03e-05,0.213,0.6940000000000001,207.954,0WIi0VGvdXOAXGXtyTnH5Q,https://open.spotify.com/track/0WIi0VGvdXOAXGXtyTnH5Q,140974,4,Dark Trap,American Dream
0.785,0.442,8,-13.061,0,0.444,0.111,6.670000000000001e-05,0.165,0.449,179.96099999999996,62vRjmpzgvqIDYlFJlgTtS,https://open.spotify.com/track/62vRjmpzgvqIDYlFJlgTtS,151385,4,Dark Trap,Manny
0.61,0.504,0,-8.857999999999997,0,0.0481,0.385,1.6800000000000002e-05,0.16399999999999998,0.371,150.001,4PoHU9mRuDPvwDKuhzzpn8,https://open.spotify.com/track/4PoHU9mRuDPvwDKuhzzpn8,193772,4,Dark Trap,Forget It
0.721,0.395,4,-13.699000000000002,1,0.0623,0.528,0.0,0.13,0.376,128.084,2HqFgSoYXrUqJr4Dg3vAYN,https://open.spotify.com/track/2HqFgSoYXrUqJr4Dg3vAYN,151875,4,Dark Trap,Walk on Me
0.589,0.8320000000000001,1,-3.429,0,0.0724,0.031,0.0,0.103,0.5379999999999999,160.03,5XVL2UkxzFl5KDUkQRUFro,https://open.spotify.com/track/5XVL2UkxzFl5KDUkQRUFro,154667,4,Dark Trap,My Mistake
0.8390000000000001,0.237,0,-15.698,0,0.319,0.556,4.35e-05,0.18600000000000005,0.506,133.937,2ug4O8QAEdoBjUtoXixLM9,https://open.spotify.com/track/2ug4O8QAEdoBjUtoXixLM9,118596,4,Dark Trap,Closing My Eyes
0.6829999999999999,0.483,0,-11.347,1,0.091,0.0442,0.0,0.139,0.308,129.986,0Q0IG4iQycyGTSt4UEDQ1C,https://open.spotify.com/track/0Q0IG4iQycyGTSt4UEDQ1C,163417,4,Dark Trap,Coke in the Bathroom
0.416,0.847,7,-3.542,1,0.0476,0.0045,0.0,0.106,0.117,120.049,76GKbKyaTonMpyIa9mCXmX,https://open.spotify.com/track/76GKbKyaTonMpyIa9mCXmX,235050,4,Dark Trap,"bad mood, bad year"
0.5429999999999999,0.496,11,-9.718,1,0.0358,0.202,0.0598,0.101,0.16,140.035,1dixBgLyv5m5iZbnix91Wu,https://open.spotify.com/track/1dixBgLyv5m5iZbnix91Wu,154286,4,Dark Trap,Foreign Banz
0.7190000000000001,0.4920000000000001,7,-8.53,0,0.0287,0.0684,1.84e-05,0.161,0.274,199.976,41i4IJmrLoenQAfIT7Bng1,https://open.spotify.com/track/41i4IJmrLoenQAfIT7Bng1,160253,4,Dark Trap,Slave To Perfection
0.5710000000000001,0.58,5,-5.973,1,0.0379,0.0128,0.0,0.108,0.0607,149.127,3XKa4VMFriRm30shwMzdrM,https://open.spotify.com/track/3XKa4VMFriRm30shwMzdrM,145633,4,Dark Trap,Us Ft. Lil Peep & Lil Tracy
0.498,0.885,7,-4.636,0,0.0448,0.0124,8.47e-06,0.245,0.358,129.996,1eElPFf9odWZwk2i0Ko8xB,https://open.spotify.com/track/1eElPFf9odWZwk2i0Ko8xB,197547,4,Dark Trap,CRUSHIN (feat. Travis Barker)
0.602,0.536,2,-9.687,0,0.0304,0.0825,0.0,0.124,0.475,114.063,5ATUXl5MiTbVii4a5ongzl,https://open.spotify.com/track/5ATUXl5MiTbVii4a5ongzl,153913,4,Dark Trap,I Hope You Know I Mean It
0.37,0.43,5,-11.158,0,0.119,0.343,7.049999999999999e-05,0.358,0.173,173.58,4piT16HA6X6YGBZ8QE7EyR,https://open.spotify.com/track/4piT16HA6X6YGBZ8QE7EyR,201250,4,Dark Trap,World Falls Apart
0.675,0.628,4,-6.165,0,0.0838,0.00997,0.0,0.0868,0.511,179.99200000000005,5ec34G88JSmAcJxB4MBNSR,https://open.spotify.com/track/5ec34G88JSmAcJxB4MBNSR,230678,4,Dark Trap,Make It Through Fall
0.622,0.81,9,-7.651,1,0.0368,0.0012,1.38e-06,0.0952,0.348,145.018,1zv2RyQbPx0mlcYC0XlcR2,https://open.spotify.com/track/1zv2RyQbPx0mlcYC0XlcR2,179815,4,Dark Trap,Gerard Way
0.649,0.858,1,-4.953,1,0.16,0.0278,0.0,0.0834,0.535,184.034,5ZIHOepZSyDkNDqs0zALGk,https://open.spotify.com/track/5ZIHOepZSyDkNDqs0zALGk,229081,4,Dark Trap,K.
0.468,0.7959999999999999,1,-4.958,0,0.11,0.236,8.65e-05,0.13699999999999998,0.193,219.804,12rznBmp8xHknCAggl07Pn,https://open.spotify.com/track/12rznBmp8xHknCAggl07Pn,174545,4,Dark Trap,Into the Trees
